schema_version,run_id,condition,iteration,direction,attempt,rc,counter_cycles,duration_ns,request_elapsed_ns
1,run-004,idle,61370,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61370,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61371,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61371,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61372,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61372,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61373,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61373,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61374,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61374,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61375,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61375,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61376,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61376,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61377,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61377,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61378,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61378,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61379,DYN-to-RTO,0,0,6678,278250,278541
1,run-004,idle,61379,RTO-to-DYN,0,0,931,38791,39083
1,run-004,idle,61380,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61380,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61381,DYN-to-RTO,0,0,6748,281166,281166
1,run-004,idle,61381,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61382,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61382,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61383,DYN-to-RTO,0,0,6664,277666,277666
1,run-004,idle,61383,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61384,DYN-to-RTO,0,0,6769,282041,282041
1,run-004,idle,61384,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61385,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61385,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61386,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61386,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61387,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61387,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61388,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61388,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61389,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61389,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61390,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61390,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61391,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61391,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61392,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61392,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61393,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61393,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61394,DYN-to-RTO,0,0,6678,278250,278541
1,run-004,idle,61394,RTO-to-DYN,0,0,931,38791,39083
1,run-004,idle,61395,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61395,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61396,DYN-to-RTO,0,0,6685,278541,278541
1,run-004,idle,61396,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61397,DYN-to-RTO,0,0,6783,282625,282625
1,run-004,idle,61397,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61398,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61398,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61399,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61399,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61400,DYN-to-RTO,0,0,6741,280875,281166
1,run-004,idle,61400,RTO-to-DYN,0,0,1015,42291,42291
1,run-004,idle,61401,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61401,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61402,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61402,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61403,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61403,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61404,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61404,RTO-to-DYN,0,0,924,38500,38500
1,run-004,idle,61405,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61405,RTO-to-DYN,0,0,924,38500,38791
1,run-004,idle,61406,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61406,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61407,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61407,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61408,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61408,RTO-to-DYN,0,0,924,38500,38791
1,run-004,idle,61409,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61409,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61410,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61410,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61411,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61411,RTO-to-DYN,0,0,924,38500,38791
1,run-004,idle,61412,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61412,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61413,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61413,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61414,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61414,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61415,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61415,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61416,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61416,RTO-to-DYN,0,0,924,38500,38791
1,run-004,idle,61417,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61417,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61418,DYN-to-RTO,0,0,6685,278541,278541
1,run-004,idle,61418,RTO-to-DYN,0,0,1022,42583,42875
1,run-004,idle,61419,DYN-to-RTO,0,0,6692,278833,278833
1,run-004,idle,61419,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61420,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61420,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61421,DYN-to-RTO,0,0,6678,278250,278541
1,run-004,idle,61421,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61422,DYN-to-RTO,0,0,6692,278833,278833
1,run-004,idle,61422,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61423,DYN-to-RTO,0,0,6678,278250,278541
1,run-004,idle,61423,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61424,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61424,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61425,DYN-to-RTO,0,0,6748,281166,281458
1,run-004,idle,61425,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61426,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61426,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61427,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61427,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61428,DYN-to-RTO,0,0,6734,280583,280875
1,run-004,idle,61428,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61429,DYN-to-RTO,0,0,6678,278250,278541
1,run-004,idle,61429,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61430,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61430,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61431,DYN-to-RTO,0,0,6748,281166,281458
1,run-004,idle,61431,RTO-to-DYN,0,0,1001,41708,42000
1,run-004,idle,61432,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61432,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61433,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61433,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61434,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61434,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61435,DYN-to-RTO,0,0,6685,278541,278541
1,run-004,idle,61435,RTO-to-DYN,0,0,924,38500,38791
1,run-004,idle,61436,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61436,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61437,DYN-to-RTO,0,0,6741,280875,281166
1,run-004,idle,61437,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61438,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61438,RTO-to-DYN,0,0,924,38500,38791
1,run-004,idle,61439,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61439,RTO-to-DYN,0,0,924,38500,38500
1,run-004,idle,61440,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61440,RTO-to-DYN,0,0,931,38791,39083
1,run-004,idle,61441,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61441,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61442,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61442,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61443,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61443,RTO-to-DYN,0,0,1022,42583,42583
1,run-004,idle,61444,DYN-to-RTO,0,0,6685,278541,278541
1,run-004,idle,61444,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61445,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61445,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61446,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61446,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61447,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61447,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61448,DYN-to-RTO,0,0,6678,278250,278541
1,run-004,idle,61448,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61449,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61449,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61450,DYN-to-RTO,0,0,6741,280875,281166
1,run-004,idle,61450,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61451,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61451,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61452,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61452,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61453,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61453,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61454,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61454,RTO-to-DYN,0,0,924,38500,38791
1,run-004,idle,61455,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61455,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61456,DYN-to-RTO,0,0,6748,281166,281166
1,run-004,idle,61456,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61457,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61457,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61458,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61458,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61459,DYN-to-RTO,0,0,6741,280875,281166
1,run-004,idle,61459,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61460,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61460,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61461,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61461,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61462,DYN-to-RTO,0,0,6748,281166,281166
1,run-004,idle,61462,RTO-to-DYN,0,0,1008,42000,42291
1,run-004,idle,61463,DYN-to-RTO,0,0,6664,277666,277958
1,run-004,idle,61463,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61464,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61464,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61465,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61465,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61466,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61466,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61467,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61467,RTO-to-DYN,0,0,931,38791,39083
1,run-004,idle,61468,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61468,RTO-to-DYN,0,0,1029,42875,42875
1,run-004,idle,61469,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61469,RTO-to-DYN,0,0,924,38500,38791
1,run-004,idle,61470,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61470,RTO-to-DYN,0,0,931,38791,39083
1,run-004,idle,61471,DYN-to-RTO,0,0,6664,277666,277666
1,run-004,idle,61471,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61472,DYN-to-RTO,0,0,6734,280583,280875
1,run-004,idle,61472,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61473,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61473,RTO-to-DYN,0,0,931,38791,39083
1,run-004,idle,61474,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61474,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61475,DYN-to-RTO,0,0,6734,280583,280875
1,run-004,idle,61475,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61476,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61476,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61477,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61477,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61478,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61478,RTO-to-DYN,0,0,931,38791,39083
1,run-004,idle,61479,DYN-to-RTO,0,0,6664,277666,277958
1,run-004,idle,61479,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61480,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61480,RTO-to-DYN,0,0,931,38791,39083
1,run-004,idle,61481,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61481,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61482,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61482,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61483,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61483,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61484,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61484,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61485,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61485,RTO-to-DYN,0,0,931,38791,39083
1,run-004,idle,61486,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61486,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61487,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61487,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61488,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61488,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61489,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61489,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61490,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61490,RTO-to-DYN,0,0,931,38791,39083
1,run-004,idle,61491,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61491,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61492,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61492,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61493,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61493,RTO-to-DYN,0,0,1029,42875,42875
1,run-004,idle,61494,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61494,RTO-to-DYN,0,0,1001,41708,41708
1,run-004,idle,61495,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61495,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61496,DYN-to-RTO,0,0,6664,277666,277666
1,run-004,idle,61496,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61497,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61497,RTO-to-DYN,0,0,931,38791,39083
1,run-004,idle,61498,DYN-to-RTO,0,0,6664,277666,277666
1,run-004,idle,61498,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61499,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61499,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61500,DYN-to-RTO,0,0,6755,281458,281458
1,run-004,idle,61500,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61501,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61501,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61502,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61502,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61503,DYN-to-RTO,0,0,6741,280875,281166
1,run-004,idle,61503,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61504,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61504,RTO-to-DYN,0,0,924,38500,38500
1,run-004,idle,61505,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61505,RTO-to-DYN,0,0,924,38500,38500
1,run-004,idle,61506,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61506,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61507,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61507,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61508,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61508,RTO-to-DYN,0,0,924,38500,38791
1,run-004,idle,61509,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61509,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61510,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61510,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61511,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61511,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61512,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61512,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61513,DYN-to-RTO,0,0,6685,278541,278541
1,run-004,idle,61513,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61514,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61514,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61515,DYN-to-RTO,0,0,6748,281166,281166
1,run-004,idle,61515,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61516,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61516,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61517,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61517,RTO-to-DYN,0,0,924,38500,38500
1,run-004,idle,61518,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61518,RTO-to-DYN,0,0,1029,42875,42875
1,run-004,idle,61519,DYN-to-RTO,0,0,6678,278250,278541
1,run-004,idle,61519,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61520,DYN-to-RTO,0,0,6685,278541,278541
1,run-004,idle,61520,RTO-to-DYN,0,0,924,38500,38791
1,run-004,idle,61521,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61521,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61522,DYN-to-RTO,0,0,6748,281166,281166
1,run-004,idle,61522,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61523,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61523,RTO-to-DYN,0,0,924,38500,38500
1,run-004,idle,61524,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61524,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61525,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61525,RTO-to-DYN,0,0,1008,42000,42000
1,run-004,idle,61526,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61526,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61527,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61527,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61528,DYN-to-RTO,0,0,6755,281458,281458
1,run-004,idle,61528,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61529,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61529,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61530,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61530,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61531,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61531,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61532,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61532,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61533,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61533,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61534,DYN-to-RTO,0,0,6748,281166,281166
1,run-004,idle,61534,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61535,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61535,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61536,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61536,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61537,DYN-to-RTO,0,0,6762,281750,281750
1,run-004,idle,61537,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61538,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61538,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61539,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61539,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61540,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61540,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61541,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61541,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61542,DYN-to-RTO,0,0,6678,278250,278541
1,run-004,idle,61542,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61543,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61543,RTO-to-DYN,0,0,1036,43166,43166
1,run-004,idle,61544,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61544,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61545,DYN-to-RTO,0,0,6678,278250,278541
1,run-004,idle,61545,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61546,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61546,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61547,DYN-to-RTO,0,0,6748,281166,281166
1,run-004,idle,61547,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61548,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61548,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61549,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61549,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61550,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61550,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61551,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61551,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61552,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61552,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61553,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61553,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61554,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61554,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61555,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61555,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61556,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61556,RTO-to-DYN,0,0,1008,42000,42000
1,run-004,idle,61557,DYN-to-RTO,0,0,6664,277666,277958
1,run-004,idle,61557,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61558,DYN-to-RTO,0,0,6664,277666,277666
1,run-004,idle,61558,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61559,DYN-to-RTO,0,0,6741,280875,280875
1,run-004,idle,61559,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61560,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61560,RTO-to-DYN,0,0,924,38500,38791
1,run-004,idle,61561,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61561,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61562,DYN-to-RTO,0,0,6734,280583,280583
1,run-004,idle,61562,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61563,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61563,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61564,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61564,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61565,DYN-to-RTO,0,0,6741,280875,281166
1,run-004,idle,61565,RTO-to-DYN,0,0,931,38791,39083
1,run-004,idle,61566,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61566,RTO-to-DYN,0,0,938,39083,39083
1,run-004,idle,61567,DYN-to-RTO,0,0,6671,277958,277958
1,run-004,idle,61567,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61568,DYN-to-RTO,0,0,6664,277666,277666
1,run-004,idle,61568,RTO-to-DYN,0,0,1029,42875,42875
1,run-004,idle,61569,DYN-to-RTO,0,0,6671,277958,278250
1,run-004,idle,61569,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61570,DYN-to-RTO,0,0,6678,278250,278250
1,run-004,idle,61570,RTO-to-DYN,0,0,931,38791,38791
1,run-004,idle,61571,DYN-to-RTO,0,0,6664,277666,277666
1,run-004,idle,61571,RTO-to-DYN,0,0,931,38791,38791
